latitude,longitude,filename,sst,chlor_a,Kd_490
36.54345,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09924026,0.0348
36.54345,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10242965,0.033
36.54345,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10377575,0.0348
36.54345,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.104407445,0.033999998
36.54345,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.1044872,0.0324
36.54345,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10326779,0.0336
36.54345,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.099126674,0.0328
36.54345,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09405396,0.0328
36.553925,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10117058,0.0372
36.553925,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.096821286,0.034399997
36.553925,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.09775141,0.0352
36.553925,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.10722551,0.0352
36.553925,-36.191994,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.12608299,0.029199999
36.553925,-36.169903,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.11956667,0.021399999
36.553925,-36.14781,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.11806927,0.0376
36.553925,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.108211875,0.038
36.553925,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.123427406,0.0462
36.5644,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.13231863,0.0468
36.5644,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.114282615,0.0334
36.5644,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.12671684,0.044
36.5644,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.11505328,0.0374
36.5644,-36.12572,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.15214394,0.051599998
36.5644,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08900805,0.0246
36.574875,-36.280357,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.15771633,0.0166
36.574875,-36.25827,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.12337598,0.030599998
36.574875,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.11596091,0.0296
36.574875,-36.21409,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.12186359,0.036
36.574875,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.08324039,0.019
36.58535,-36.10363,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.45986974,0.0866
36.6063,-36.236176,AQUA_MODIS.20200127T160001.L2.OC.nc,,0.104261965,0.0176
41.785614,-69.44365,AQUA_MODIS.20200127T160501.L2.OC.nc,,0.23416448,0.074
41.828865,-69.44365,AQUA_MODIS.20200127T160501.L2.OC.nc,,0.23977637,0.1232
42.239777,-69.14339,AQUA_MODIS.20200127T160501.L2.OC.nc,,0.6222557,0.077199996
43.60226,-70.88492,AQUA_MODIS.20200127T160501.L2.OC.nc,,1.9189415,0.1528
43.613075,-70.88492,AQUA_MODIS.20200127T160501.L2.OC.nc,,4.1580544,0.28599998
43.613075,-70.85489,AQUA_MODIS.20200127T160501.L2.OC.nc,,3.800742,0.2634
43.613075,-70.76481,AQUA_MODIS.20200127T160501.L2.OC.nc,,4.1250978,0.2838
43.66714,-70.85489,AQUA_MODIS.20200127T160501.L2.OC.nc,,7.856847,0.5596
